date,sku,product,category,channel,region,unit_price,unit_cost,promotion,discount_pct,marketing_spend_idr,units_sold,net_revenue_idr,gross_profit_idr
2025-12-15,SKN-01,Brightening Serum,Skincare,Marketplace,Sumatra,129000,35000,0,0.0,1422838.8147670147,121,15609000,11374000
2025-12-22,SKN-01,Brightening Serum,Skincare,Marketplace,Sumatra,129000,35000,0,0.0,2274552.2413088866,164,21156000,15416000
2024-01-01,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.15,1955499.9638958767,66,7236900,4926900
2024-01-08,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1366682.1318521039,51,6579000,4794000
2024-01-15,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1677141.7713825814,53,6837000,4982000
2024-01-22,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1513129.4680715913,65,8385000,6110000
2024-01-29,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1177713.0827527093,34,4386000,3196000
2024-02-05,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1809129.1983738195,66,8514000,6204000
2024-02-12,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2273742.3308395646,51,6579000,4794000
2024-02-19,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2811622.120911001,76,9804000,7144000
2024-02-26,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,974088.7028391354,45,5805000,4230000
2024-03-04,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.1,3008149.346980619,104,12074400,8434400
2024-03-11,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.1,2056178.5252427822,83,9636300,6731300
2024-03-18,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2018205.502337103,82,10578000,7708000
2024-03-25,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1248496.0656857225,76,9804000,7144000
2024-04-01,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1314893.690073056,113,14577000,10622000
2024-04-08,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2780735.315259665,111,14319000,10434000
2024-04-15,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2367347.3950338904,101,13029000,9494000
2024-04-22,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,616572.0763766564,83,10707000,7802000
2024-04-29,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,2015401.0987827745,100,10320000,6820000
2024-05-06,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,2885264.902494062,74,7636800,5046800
2024-05-13,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1305461.0044877282,66,8514000,6204000
2024-05-20,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.1,1631925.5922407606,94,10913400,7623400
2024-05-27,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1914614.5873000685,74,9546000,6956000
2024-06-03,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1372063.5238743033,50,6450000,4700000
2024-06-10,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.15,1945087.690074964,71,7785150,5300150
2024-06-17,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.1,1482490.1514654486,74,8591400,6001400
2024-06-24,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1675207.9022425401,68,8772000,6392000
2024-07-01,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,1520165.3122302105,58,5985600,3955600
2024-07-08,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2320315.0260080677,54,6966000,5076000
2024-07-15,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2722708.4528143387,50,6450000,4700000
2024-07-22,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,3014981.360914951,57,7353000,5358000
2024-07-29,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,822448.7329807406,75,7740000,5115000
2024-08-05,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2893238.2130040308,62,7998000,5828000
2024-08-12,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2723008.5479262057,52,6708000,4888000
2024-08-19,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.1,1749721.0137939735,65,7546500,5271500
2024-08-26,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,885190.0505904054,41,5289000,3854000
2024-09-02,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1922608.0985248832,44,5676000,4136000
2024-09-09,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1704437.9125998672,49,6321000,4606000
2024-09-16,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,2674568.1496994523,57,5882400,3887400
2024-09-23,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,1372542.7844304896,69,7120800,4705800
2024-09-30,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1483241.8918277414,57,7353000,5358000
2024-10-07,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,1448873.9110316322,100,10320000,6820000
2024-10-14,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,1288658.274141456,79,8152800,5387800
2024-10-21,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2065210.5614953937,56,7224000,5264000
2024-10-28,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,1437020.5284962258,58,5985600,3955600
2024-11-04,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,0.0,71,9159000,6674000
2024-11-11,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.1,1134810.4075340654,72,8359200,5839200
2024-11-18,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2684350.2618727544,75,9675000,7050000
2024-11-25,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1639601.714481282,56,7224000,5264000
2024-12-02,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,2309948.919709802,102,10526400,6956400
2024-12-09,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.15,1737632.456263792,107,11732550,7987550
2024-12-16,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1087059.8245992595,65,8385000,6110000
2024-12-23,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,3090153.355787396,78,10062000,7332000
2024-12-30,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.15,2947643.668054056,98,10745700,7315700
2025-01-06,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,566692.693629729,81,10449000,7614000
2025-01-13,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2331203.2761397865,61,7869000,5734000
2025-01-20,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2046703.9327385593,56,7224000,5264000
2025-01-27,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.15,1476871.170823765,97,10636050,7241050
2025-02-03,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.15,740344.1399215744,122,13377300,9107300
2025-02-10,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2041625.5121509272,70,9030000,6580000
2025-02-17,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2081803.9493004035,73,9417000,6862000
2025-02-24,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1615006.4743110323,90,11610000,8460000
2025-03-03,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.15,1603135.6898885444,150,16447500,11197500
2025-03-10,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,2150939.981896932,118,12177600,8047600
2025-03-17,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2050814.4386937262,128,16512000,12032000
2025-03-24,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,3051.9891846236824,114,14706000,10716000
2025-03-31,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1663200.8063169715,90,11610000,8460000
2025-04-07,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,1871523.48257334,131,13519200,8934200
2025-04-14,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,3151743.1578074005,140,18060000,13160000
2025-04-21,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2494966.25345149,97,12513000,9118000
2025-04-28,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,1572283.3016299417,118,12177600,8047600
2025-05-05,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2270085.5945457695,78,10062000,7332000
2025-05-12,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,826932.3184075257,94,9700800,6410800
2025-05-19,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1567510.3851126586,89,11481000,8366000
2025-05-26,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,1911094.5277976294,102,10526400,6956400
2025-06-02,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2555373.434341026,67,8643000,6298000
2025-06-09,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,3450963.8968323735,93,11997000,8742000
2025-06-16,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2042205.5607787436,78,10062000,7332000
2025-06-23,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2212863.950964072,67,8643000,6298000
2025-06-30,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.2,3383622.2134325514,95,9804000,6479000
2025-07-07,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,3019025.288299757,57,7353000,5358000
2025-07-14,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.1,2572143.6298157247,79,9171900,6406900
2025-07-21,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2135613.2338571,64,8256000,6016000
2025-07-28,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.1,2680735.9404978394,72,8359200,5839200
2025-08-04,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2428802.552753531,68,8772000,6392000
2025-08-11,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2627359.0012496435,78,10062000,7332000
2025-08-18,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2481748.3291559275,52,6708000,4888000
2025-08-25,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1574940.706868275,54,6966000,5076000
2025-09-01,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2566491.153789579,58,7482000,5452000
2025-09-08,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1690755.6123394945,57,7353000,5358000
2025-09-15,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2402116.424259847,57,7353000,5358000
2025-09-22,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.15,2432751.468565093,94,10307100,7017100
2025-09-29,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2596986.1653320487,61,7869000,5734000
2025-10-06,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1819537.26062297,70,9030000,6580000
2025-10-13,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,625945.4789487852,55,7095000,5170000
2025-10-20,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1887400.463445361,62,7998000,5828000
2025-10-27,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1134756.349781926,61,7869000,5734000
2025-11-03,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1891664.7498936944,74,9546000,6956000
2025-11-10,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1604406.0177515363,91,11739000,8554000
2025-11-17,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,1,0.15,2919793.701386556,123,13486950,9181950
2025-11-24,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1362870.1591850284,72,9288000,6768000
2025-12-01,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,974902.2778261016,101,13029000,9494000
2025-12-08,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,1072869.1921065776,97,12513000,9118000
2025-12-15,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,2410435.9653731924,107,13803000,10058000
2025-12-22,SKN-01,Brightening Serum,Skincare,Marketplace,Bali-Nusra,129000,35000,0,0.0,3328465.0615875674,109,14061000,10246000
2024-01-01,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,3236289.7281932263,97,12513000,9118000
2024-01-08,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1340472.876437702,85,10965000,7990000
2024-01-15,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2010853.464756218,117,15093000,10998000
2024-01-22,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2521988.6351026488,84,10836000,7896000
2024-01-29,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2081324.4346706562,96,12384000,9024000
2024-02-05,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2612972.4286751794,106,13674000,9964000
2024-02-12,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1704097.5930212333,102,13158000,9588000
2024-02-19,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,3451468.596604935,98,12642000,9212000
2024-02-26,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2353221.265308223,94,12126000,8836000
2024-03-04,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1234750.62651517,139,17931000,13066000
2024-03-11,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,1,0.2,1515534.4111098978,202,20846400,13776400
2024-03-18,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1890867.9906469125,150,19350000,14100000
2024-03-25,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,831656.1406550173,133,17157000,12502000
2024-04-01,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2807467.7307349043,159,20511000,14946000
2024-04-08,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1652138.4557332671,129,16641000,12126000
2024-04-15,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,617484.7633588782,107,13803000,10058000
2024-04-22,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1955394.7320198047,135,17415000,12690000
2024-04-29,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,3137014.627173117,114,14706000,10716000
2024-05-06,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2679196.0990128294,102,13158000,9588000
2024-05-13,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1838202.7925717463,128,16512000,12032000
2024-05-20,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1319258.8331630782,96,12384000,9024000
2024-05-27,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,1,0.1,1177968.7195610143,129,14976900,10461900
2024-06-03,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,969736.5700637249,104,13416000,9776000
2024-06-10,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1476402.579462945,99,12771000,9306000
2024-06-17,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1626682.4765224548,75,9675000,7050000
2024-06-24,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,1,0.2,3699113.284916836,134,13828800,9138800
2024-07-01,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,3422811.8178269216,99,12771000,9306000
2024-07-08,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,3019106.225398659,89,11481000,8366000
2024-07-15,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,1,0.2,3606538.018773315,119,12280800,8115800
2024-07-22,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,1,0.2,2292448.5617902926,143,14757600,9752600
2024-07-29,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2344159.817698002,80,10320000,7520000
2024-08-05,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,1,0.1,1963718.0845714349,124,14396400,10056400
2024-08-12,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2347362.8857135824,84,10836000,7896000
2024-08-19,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2123145.9270742196,52,6708000,4888000
2024-08-26,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1234464.9150565679,65,8385000,6110000
2024-09-02,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2600457.305224503,68,8772000,6392000
2024-09-09,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,3142994.5674602236,92,11868000,8648000
2024-09-16,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1324931.668267307,78,10062000,7332000
2024-09-23,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2141158.5719321007,74,9546000,6956000
2024-09-30,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1466926.362447248,82,10578000,7708000
2024-10-07,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2563979.6457857154,61,7869000,5734000
2024-10-14,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,3399013.518089612,90,11610000,8460000
2024-10-21,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2139652.9139351896,87,11223000,8178000
2024-10-28,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,1,0.15,1408824.9871831527,81,8881650,6046650
2024-11-04,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2573820.7685787794,98,12642000,9212000
2024-11-11,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2240822.270820958,129,16641000,12126000
2024-11-18,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2096547.868311434,111,14319000,10434000
2024-11-25,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1908356.8583821694,125,16125000,11750000
2024-12-02,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1781418.8887037914,136,17544000,12784000
2024-12-09,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,1,0.1,2144573.682566065,187,21710700,15165700
2024-12-16,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,1568243.5135085327,146,18834000,13724000
2024-12-23,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,2406659.799299827,124,15996000,11656000
2024-12-30,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,0,0.0,405196.7411852393,97,12513000,9118000
2025-01-06,SKN-01,Brightening Serum,Skincare,Modern Trade,Java,129000,35000,1,0.2,911724.8956344259,112,11558400,7638400
